TrainSet,TestSet,Model,Seed,Experiment,TestAccuracy
D2,L0,fc-cnn-replay,456,2,0.964065731
D3,L0,fc-cnn-replay,456,2,0.848049283
D4,L0,fc-cnn-replay,456,2,0.680698156
D5,L0,fc-cnn-replay,456,2,0.529774129
D6,L0,fc-cnn-replay,456,2,0.523613989
D7,L0,fc-cnn-replay,456,2,0.243326485
D8,L0,fc-cnn-replay,456,2,0.459958941
D9,L0,fc-cnn-replay,456,2,0.23716633
D10,L0,fc-cnn-replay,456,2,0.211498976
D1,L0,fc-replay,789,2,0.992951512
D2,L0,fc-replay,789,2,0.977092505
D3,L0,fc-replay,789,2,0.930396497
D4,L0,fc-replay,789,2,0.862555087
D5,L0,fc-replay,789,2,0.694273114
D6,L0,fc-replay,789,2,0.607929528
D7,L0,fc-replay,789,2,0.323348016
D8,L0,fc-replay,789,2,0.301321596
D9,L0,fc-replay,789,2,0.170925111
D10,L0,fc-replay,789,2,0.064317182
D1,L0,fc-cnn-replay,150,2,0.99178642
D2,L0,fc-cnn-replay,150,2,0.935318291
D3,L0,fc-cnn-replay,150,2,0.894250512
D4,L0,fc-cnn-replay,150,2,0.700205326
D5,L0,fc-cnn-replay,150,2,0.525667369
D6,L0,fc-cnn-replay,150,2,0.391170442
D7,L0,fc-cnn-replay,150,2,0.208418891
D8,L0,fc-cnn-replay,150,2,0.162217662
D9,L0,fc-cnn-replay,150,2,0.241273105
D10,L0,fc-cnn-replay,150,2,0.179671451
D1,L0,fc-replay,350,2,0.97946614
D2,L0,fc-replay,350,2,0.862423003
D3,L0,fc-replay,350,2,0.752566755
D4,L0,fc-replay,350,2,0.341889113
D5,L0,fc-replay,350,2,0.155030802
D6,L0,fc-replay,350,2,0.075975358
D7,L0,fc-replay,350,2,0.064681724
D8,L0,fc-replay,350,2,0.031827517
D9,L0,fc-replay,350,2,0.016427105
D10,L0,fc-replay,350,2,0.007186858
D1,L0,fc-replay,450,2,0.963039041
D2,L0,fc-replay,450,2,0.876796722
D3,L0,fc-replay,450,2,0.669404507
D4,L0,fc-replay,450,2,0.309034914
D5,L0,fc-replay,450,2,0.1036961
D6,L0,fc-replay,450,2,0.035934292
D7,L0,fc-replay,450,2,0.011293635
D8,L0,fc-replay,450,2,0.004106776
D9,L0,fc-replay,450,2,0.002053388
D10,L0,fc-replay,450,2,0.001026694
D1,L0,fc-cnn-replay,250,2,0.992871702
D2,L0,fc-cnn-replay,250,2,0.952138484
D3,L0,fc-cnn-replay,250,2,0.894093692
D4,L0,fc-cnn-replay,250,2,0.805498958
D5,L0,fc-cnn-replay,250,2,0.676171064
D6,L0,fc-cnn-replay,250,2,0.584521413
D7,L0,fc-cnn-replay,250,2,0.279022396
D8,L0,fc-cnn-replay,250,2,0.24541752
D9,L0,fc-cnn-replay,250,2,0.163951114
D10,L0,fc-cnn-replay,250,2,0.218940943
D1,L0,fc-cnn-replay,456,2,0.988326848
D2,L0,fc-cnn-replay,456,2,0.934824884
D3,L0,fc-cnn-replay,456,2,0.819066167
D4,L0,fc-cnn-replay,456,2,0.829766512
D5,L0,fc-cnn-replay,456,2,0.483463049
D6,L0,fc-cnn-replay,456,2,0.390077829
D7,L0,fc-cnn-replay,456,2,0.288910508
D8,L0,fc-cnn-replay,456,2,0.070038907
D9,L0,fc-cnn-replay,456,2,0.182879373
D10,L0,fc-cnn-replay,456,2,0.211089492
D1,L0,fc-cnn-replay,550,2,0.989816725
D2,L0,fc-cnn-replay,550,2,0.970468462
D3,L0,fc-cnn-replay,550,2,0.933808565
D4,L0,fc-cnn-replay,550,2,0.843177199
D5,L0,fc-cnn-replay,550,2,0.576374769
D6,L0,fc-cnn-replay,550,2,0.431771904
D7,L0,fc-cnn-replay,550,2,0.370672107
D8,L0,fc-cnn-replay,550,2,0.253564149
D9,L0,fc-cnn-replay,550,2,0.249490842
D10,L0,fc-cnn-replay,550,2,0.383910388
D1,L0,fc-cnn-replay,789,2,0.984435797
D2,L0,fc-cnn-replay,789,2,0.969844341
D3,L0,fc-cnn-replay,789,2,0.897859931
D4,L0,fc-cnn-replay,789,2,0.785019457
D5,L0,fc-cnn-replay,789,2,0.531128407
D6,L0,fc-cnn-replay,789,2,0.386186779
D7,L0,fc-cnn-replay,789,2,0.299610883
D8,L0,fc-cnn-replay,789,2,0.280155629
D9,L0,fc-cnn-replay,789,2,0.322957188
D10,L0,fc-cnn-replay,789,2,0.215953305
D1,L0,fc-replay,450,2,0.9747082
D2,L0,fc-replay,450,2,0.910505831
D3,L0,fc-replay,450,2,0.790856004
D4,L0,fc-replay,450,2,0.689688742
D5,L0,fc-replay,450,2,0.273346305
D6,L0,fc-replay,450,2,0.073929958
D7,L0,fc-replay,450,2,0.103112839
D8,L0,fc-replay,450,2,0.095330738
D9,L0,fc-replay,450,2,0.088521399
D10,L0,fc-replay,450,2,0.050583657
D1,L0,fc-replay,550,2,0.982178211
D2,L0,fc-replay,550,2,0.915841579
D3,L0,fc-replay,550,2,0.798019826
D4,L0,fc-replay,550,2,0.517821789
D5,L0,fc-replay,550,2,0.315841585
D6,L0,fc-replay,550,2,0.168316826
D7,L0,fc-replay,550,2,0.053465348
D8,L0,fc-replay,550,2,0.050495051
D9,L0,fc-replay,550,2,0.018811882
D10,L0,fc-replay,550,2,0.00990099
D1,L0,fc-replay,350,2,0.964980543
D2,L0,fc-replay,350,2,0.899805427
D3,L0,fc-replay,350,2,0.757782102
D4,L0,fc-replay,350,2,0.561284065
D5,L0,fc-replay,350,2,0.462062269
D6,L0,fc-replay,350,2,0.196498051
D7,L0,fc-replay,350,2,0.098249026
D8,L0,fc-replay,350,2,0.127431899
D9,L0,fc-replay,350,2,0.123540856
D10,L0,fc-replay,350,2,0.111867703
D1,L0,fc-replay,250,2,0.968316853
D2,L0,fc-replay,250,2,0.8722772
D3,L0,fc-replay,250,2,0.779207945
D4,L0,fc-replay,250,2,0.451485157
D5,L0,fc-replay,250,2,0.153465346
D6,L0,fc-replay,250,2,0.086138614
D7,L0,fc-replay,250,2,0.063366339
D8,L0,fc-replay,250,2,0.055445544
D9,L0,fc-replay,250,2,0.060396038
D10,L0,fc-replay,250,2,0.037623763
D1,L0,fc-replay,150,2,0.988546252
D2,L0,fc-replay,150,2,0.983259916
D3,L0,fc-replay,150,2,0.904845834
D4,L0,fc-replay,150,2,0.822026432
D5,L0,fc-replay,150,2,0.734801769
D6,L0,fc-replay,150,2,0.518061697
D7,L0,fc-replay,150,2,0.345374435
D8,L0,fc-replay,150,2,0.205286339
D9,L0,fc-replay,150,2,0.192951545
D10,L0,fc-replay,150,2,0.200881064
D1,L0,fc-cnn-replay,50,2,0.984435797
D2,L0,fc-cnn-replay,50,2,0.971789896
D3,L0,fc-cnn-replay,50,2,0.897859931
D4,L0,fc-cnn-replay,50,2,0.735408545
D5,L0,fc-cnn-replay,50,2,0.585603118
D6,L0,fc-cnn-replay,50,2,0.288910508
D7,L0,fc-cnn-replay,50,2,0.290856034
D8,L0,fc-cnn-replay,50,2,0.270428002
D9,L0,fc-cnn-replay,50,2,0.16731517
D10,L0,fc-cnn-replay,50,2,0.248054475
D1,L0,fc-cnn-replay,456,2,0.997093022
D2,L0,fc-cnn-replay,456,2,0.97480619
D3,L0,fc-cnn-replay,456,2,0.912790716
D4,L0,fc-cnn-replay,456,2,0.773255825
D5,L0,fc-cnn-replay,456,2,0.326550394
D6,L0,fc-cnn-replay,456,2,0.18217054
D7,L0,fc-cnn-replay,456,2,0.168604657
D8,L0,fc-cnn-replay,456,2,0.094961241
D9,L0,fc-cnn-replay,456,2,0.106589146
D10,L0,fc-cnn-replay,456,2,0.11531008
D1,L0,fc-cnn-replay,550,2,0.99559474
D2,L0,fc-cnn-replay,550,2,0.98678416
D3,L0,fc-cnn-replay,550,2,0.98237884
D4,L0,fc-cnn-replay,550,2,0.874008834
D5,L0,fc-cnn-replay,550,2,0.840528607
D6,L0,fc-cnn-replay,550,2,0.792070508
D7,L0,fc-cnn-replay,550,2,0.63171804
D8,L0,fc-cnn-replay,550,2,0.447577089
D9,L0,fc-cnn-replay,550,2,0.70396477
D10,L0,fc-cnn-replay,550,2,0.472246706
D1,L0,fc-replay,123,2,0.992070496
D2,L0,fc-replay,123,2,0.981497824
D3,L0,fc-replay,123,2,0.954185009
D4,L0,fc-replay,123,2,0.842290759
D5,L0,fc-replay,123,2,0.685462534
D6,L0,fc-replay,123,2,0.452863425
D7,L0,fc-replay,123,2,0.311013222
D8,L0,fc-replay,123,2,0.222907484
D9,L0,fc-replay,123,2,0.169162989
D10,L0,fc-replay,123,2,0.097797357
D1,L0,fc-cnn-replay,250,2,0.999118924
D2,L0,fc-cnn-replay,250,2,0.985022008
D3,L0,fc-cnn-replay,250,2,0.962995589
D4,L0,fc-cnn-replay,250,2,0.917180598
D5,L0,fc-cnn-replay,250,2,0.846696019
D6,L0,fc-cnn-replay,250,2,0.295154184
D7,L0,fc-cnn-replay,250,2,0.038766518
D8,L0,fc-cnn-replay,250,2,0.259911895
D9,L0,fc-cnn-replay,250,2,0.251982391
D10,L0,fc-cnn-replay,250,2,0.21057269
D1,L0,fc-replay,789,2,0.978699565
D2,L0,fc-replay,789,2,0.864349782
D3,L0,fc-replay,789,2,0.794843078
D4,L0,fc-replay,789,2,0.521300435
D5,L0,fc-replay,789,2,0.440582961
D6,L0,fc-replay,789,2,0.163677126
D7,L0,fc-replay,789,2,0.191704035
D8,L0,fc-replay,789,2,0.134529144
D9,L0,fc-replay,789,2,0.109865472
D10,L0,fc-replay,789,2,0.099775784
D1,L0,fc-replay,456,2,0.976457417
D2,L0,fc-replay,456,2,0.894618809
D3,L0,fc-replay,456,2,0.797085226
D4,L0,fc-replay,456,2,0.528026879
D5,L0,fc-replay,456,2,0.25560537
D6,L0,fc-replay,456,2,0.211883411
D7,L0,fc-replay,456,2,0.13789238
D8,L0,fc-replay,456,2,0.144618839
D9,L0,fc-replay,456,2,0.075112104
D10,L0,fc-replay,456,2,0.090807177
D1,L0,fc-cnn-replay,0,2,0.991279066
D2,L0,fc-cnn-replay,0,2,0.979651153
D3,L0,fc-cnn-replay,0,2,0.950581372
D4,L0,fc-cnn-replay,0,2,0.848837197
D5,L0,fc-cnn-replay,0,2,0.522286832
D6,L0,fc-cnn-replay,0,2,0.53585273
D7,L0,fc-cnn-replay,0,2,0.208333328
D8,L0,fc-cnn-replay,0,2,0.229651168
D9,L0,fc-cnn-replay,0,2,0.287790686
D10,L0,fc-cnn-replay,0,2,0.227713183
D1,L0,fc-cnn-replay,789,2,0.987403095
D2,L0,fc-cnn-replay,789,2,0.962209284
D3,L0,fc-cnn-replay,789,2,0.847868204
D4,L0,fc-cnn-replay,789,2,0.721899211
D5,L0,fc-cnn-replay,789,2,0.444767445
D6,L0,fc-cnn-replay,789,2,0.387596905
D7,L0,fc-cnn-replay,789,2,0.175387591
D8,L0,fc-cnn-replay,789,2,0.19282946
D9,L0,fc-cnn-replay,789,2,0.173449606
D10,L0,fc-cnn-replay,789,2,0.171511635
D1,L0,fc-cnn-replay,123,2,0.9835729
D2,L0,fc-cnn-replay,123,2,0.971252561
D3,L0,fc-cnn-replay,123,2,0.897330582
D4,L0,fc-cnn-replay,123,2,0.781314194
D5,L0,fc-cnn-replay,123,2,0.632443547
D6,L0,fc-cnn-replay,123,2,0.426078022
D7,L0,fc-cnn-replay,123,2,0.529774129
D8,L0,fc-cnn-replay,123,2,0.296714574
D9,L0,fc-cnn-replay,123,2,0.366529763
D10,L0,fc-cnn-replay,123,2,0.267967135
D1,L0,fc-replay,0,2,0.973094165
D2,L0,fc-replay,0,2,0.869955182
D3,L0,fc-replay,0,2,0.746636748
D4,L0,fc-replay,0,2,0.488789231
D5,L0,fc-replay,0,2,0.187219724
D6,L0,fc-replay,0,2,0.094170406
D7,L0,fc-replay,0,2,0.089686096
D8,L0,fc-replay,0,2,0.045964126
D9,L0,fc-replay,0,2,0.021300448
D10,L0,fc-replay,0,2,0.028026905
D1,L0,fc-cnn,123,2,0.99164927
D2,L0,fc-cnn,123,2,0.784968674
D3,L0,fc-cnn,123,2,0.706680596
D4,L0,fc-cnn,123,2,0.569937348
D5,L0,fc-cnn,123,2,0.592901886
D6,L0,fc-cnn,123,2,0.564718187
D7,L0,fc-cnn,123,2,0.387265146
D8,L0,fc-cnn,123,2,0.360125273
D9,L0,fc-cnn,123,2,0.407098114
D10,L0,fc-cnn,123,2,0.388308972
D1,L0,fc,789,2,0.971816301
D2,L0,fc,789,2,0.006263048
D3,L0,fc,789,2,0.001043841
D4,L0,fc,789,2,0
D5,L0,fc,789,2,0
D6,L0,fc,789,2,0
D7,L0,fc,789,2,0
D8,L0,fc,789,2,0
D9,L0,fc,789,2,0
D10,L0,fc,789,2,0
D1,L0,fc,450,2,0.992857158
D2,L0,fc,450,2,0.120408162
D3,L0,fc,450,2,0.01632653
D4,L0,fc,450,2,0.01122449
D5,L0,fc,450,2,0.005102041
D6,L0,fc,450,2,0.003061224
D7,L0,fc,450,2,0.01122449
D8,L0,fc,450,2,0.019387756
D9,L0,fc,450,2,0.025510205
D10,L0,fc,450,2,0.013265306
D1,L0,fc,350,2,0.976457417
D2,L0,fc,350,2,0.090807177
D3,L0,fc,350,2,0.088565022
D4,L0,fc,350,2,0.076233186
D5,L0,fc,350,2,0.072869956
D6,L0,fc,350,2,0.058295965
D7,L0,fc,350,2,0.053811658
D8,L0,fc,350,2,0.032511212
D9,L0,fc,350,2,0.048206277
D10,L0,fc,350,2,0.035874441
D1,L0,fc,0,2,0.969844341
D2,L0,fc,0,2,0.015564202
D3,L0,fc,0,2,0.000972763
D4,L0,fc,0,2,0.000972763
D5,L0,fc,0,2,0
D6,L0,fc,0,2,0
D7,L0,fc,0,2,0
D8,L0,fc,0,2,0
D9,L0,fc,0,2,0
D10,L0,fc,0,2,0
D1,L0,fc-cnn,123,2,0.975247502
D2,L0,fc-cnn,123,2,0.349504948
D3,L0,fc-cnn,123,2,0.270297021
D4,L0,fc-cnn,123,2,0.19702971
D5,L0,fc-cnn,123,2,0.189108908
D6,L0,fc-cnn,123,2,0.02079208
D7,L0,fc-cnn,123,2,0.000990099
D8,L0,fc-cnn,123,2,0.027722772
D9,L0,fc-cnn,123,2,0.036633663
D10,L0,fc-cnn,123,2,0.018811882
D1,L0,fc-cnn,450,2,0.9712587
D2,L0,fc-cnn,450,2,0.016848365
D3,L0,fc-cnn,450,2,0.003964321
D4,L0,fc-cnn,450,2,0.021803766
D5,L0,fc-cnn,450,2,0.005946482
D6,L0,fc-cnn,450,2,0.002973241
D7,L0,fc-cnn,450,2,0
D8,L0,fc-cnn,450,2,0.023785926
D9,L0,fc-cnn,450,2,0.001982161
D10,L0,fc-cnn,450,2,0.001982161
D1,L0,fc-cnn,550,2,0.99281317
D2,L0,fc-cnn,550,2,0.162217662
D3,L0,fc-cnn,550,2,0.145790547
D4,L0,fc-cnn,550,2,0.11190965
D5,L0,fc-cnn,550,2,0.166324437
D6,L0,fc-cnn,550,2,0.099589325
D7,L0,fc-cnn,550,2,0.081108831
D8,L0,fc-cnn,550,2,0.075975358
D9,L0,fc-cnn,550,2,0.155030802
D10,L0,fc-cnn,550,2,0.065708421
D1,L0,fc,123,2,0.99387753
D2,L0,fc,123,2,0.004081632
D3,L0,fc,123,2,0
D4,L0,fc,123,2,0
D5,L0,fc,123,2,0
D6,L0,fc,123,2,0
D7,L0,fc,123,2,0
D8,L0,fc,123,2,0.003061224
D9,L0,fc,123,2,0
D10,L0,fc,123,2,0.005102041
D1,L0,fc-cnn,450,2,0.98329854
D2,L0,fc-cnn,450,2,0.702505231
D3,L0,fc-cnn,450,2,0.562630475
D4,L0,fc-cnn,450,2,0.454070985
D5,L0,fc-cnn,450,2,0.507306874
D6,L0,fc-cnn,450,2,0.400835067
D7,L0,fc-cnn,450,2,0.372651368
D8,L0,fc-cnn,450,2,0.440501034
D9,L0,fc-cnn,450,2,0.353862226
D10,L0,fc-cnn,450,2,0.353862226
D1,L0,fc-cnn,789,2,0.992951512
D2,L0,fc-cnn,789,2,0.568281949
D3,L0,fc-cnn,789,2,0.540969133
D4,L0,fc-cnn,789,2,0.662555039
D5,L0,fc-cnn,789,2,0.327753305
D6,L0,fc-cnn,789,2,0.259911895
D7,L0,fc-cnn,789,2,0.329515427
D8,L0,fc-cnn,789,2,0.027312776
D9,L0,fc-cnn,789,2,0.085462555
D10,L0,fc-cnn,789,2,0.029955948
D1,L0,fc-cnn,550,2,0.991245151
D2,L0,fc-cnn,550,2,0.504863799
D3,L0,fc-cnn,550,2,0.387159526
D4,L0,fc-cnn,550,2,0.135214001
D5,L0,fc-cnn,550,2,0.253891051
D6,L0,fc-cnn,550,2,0.112840466
D7,L0,fc-cnn,550,2,0.207198441
D8,L0,fc-cnn,550,2,0.088521399
D9,L0,fc-cnn,550,2,0.023346303
D10,L0,fc-cnn,550,2,0.042801555
D1,L0,fc,0,2,0.967145801
D2,L0,fc,0,2,0
D3,L0,fc,0,2,0
D4,L0,fc,0,2,0
D5,L0,fc,0,2,0
D6,L0,fc,0,2,0
D7,L0,fc,0,2,0
D8,L0,fc,0,2,0
D9,L0,fc,0,2,0
D10,L0,fc,0,2,0
D1,L0,fc-cnn,550,2,0.995155036
D2,L0,fc-cnn,550,2,0.206395343
D3,L0,fc-cnn,550,2,0.19282946
D4,L0,fc-cnn,550,2,0.16957365
D5,L0,fc-cnn,550,2,0.056201551
D6,L0,fc-cnn,550,2,0.075581394
D7,L0,fc-cnn,550,2,0.062984496
D8,L0,fc-cnn,550,2,0.09108527
D9,L0,fc-cnn,550,2,0.029069768
D10,L0,fc-cnn,550,2,0.010658915
D1,L0,fc,456,2,0.984725058
D2,L0,fc,456,2,0
D3,L0,fc,456,2,0
D4,L0,fc,456,2,0
D5,L0,fc,456,2,0
D6,L0,fc,456,2,0
D7,L0,fc,456,2,0
D8,L0,fc,456,2,0
D9,L0,fc,456,2,0
D10,L0,fc,456,2,0
D1,L0,fc-cnn,789,2,0.98879838
D2,L0,fc-cnn,789,2,0.056008145
D3,L0,fc-cnn,789,2,0.094704688
D4,L0,fc-cnn,789,2,0.206720978
D5,L0,fc-cnn,789,2,0.11201629
D6,L0,fc-cnn,789,2,0.089613035
D7,L0,fc-cnn,789,2,0.063136458
D8,L0,fc-cnn,789,2,0.156822816
D9,L0,fc-cnn,789,2,0.053971488
D10,L0,fc-cnn,789,2,0.123217925
D1,L0,fc-cnn,0,2,0.995926678
D2,L0,fc-cnn,0,2,0.058044806
D3,L0,fc-cnn,0,2,0.049898166
D4,L0,fc-cnn,0,2,0.042769857
D5,L0,fc-cnn,0,2,0.020366598
D6,L0,fc-cnn,0,2,0.00814664
D7,L0,fc-cnn,0,2,0.050916497
D8,L0,fc-cnn,0,2,0.033604886
D9,L0,fc-cnn,0,2,0.011201629
D10,L0,fc-cnn,0,2,0.033604886
D1,L0,fc-cnn,450,2,0.995049477
D2,L0,fc-cnn,450,2,0.47821781
D3,L0,fc-cnn,450,2,0.308910877
D4,L0,fc-cnn,450,2,0.239603966
D5,L0,fc-cnn,450,2,0.135643572
D6,L0,fc-cnn,450,2,0.085148513
D7,L0,fc-cnn,450,2,0.069306932
D8,L0,fc-cnn,450,2,0.022772277
D9,L0,fc-cnn,450,2,0.004950495
D10,L0,fc-cnn,450,2,0.031683169
D1,L0,fc,550,2,0.993832588
D2,L0,fc,550,2,0.539207041
D3,L0,fc,550,2,0.536563873
D4,L0,fc,550,2,0.397356838
D5,L0,fc,550,2,0.31806168
D6,L0,fc,550,2,0.321585894
D7,L0,fc,550,2,0.155066073
D8,L0,fc,550,2,0.131277531
D9,L0,fc,550,2,0.06167401
D10,L0,fc,550,2,0.057268724
D1,L0,fc,150,2,0.975336313
D2,L0,fc,150,2,0.099775784
D3,L0,fc,150,2,0.069506727
D4,L0,fc,150,2,0.042600896
D5,L0,fc,150,2,0.042600896
D6,L0,fc,150,2,0.034753364
D7,L0,fc,150,2,0.038116593
D8,L0,fc,150,2,0.033632286
D9,L0,fc,150,2,0.019058296
D10,L0,fc,150,2,0.024663677
D1,L0,fc,50,2,0.978699565
D2,L0,fc,50,2,0.07735426
D3,L0,fc,50,2,0.075112104
D4,L0,fc,50,2,0.065022424
D5,L0,fc,50,2,0.048206277
D6,L0,fc,50,2,0.035874441
D7,L0,fc,50,2,0.030269058
D8,L0,fc,50,2,0.033632286
D9,L0,fc,50,2,0.031390134
D10,L0,fc,50,2,0.021300448
D1,L0,fc,0,2,0.991836727
D2,L0,fc,0,2,0.046938777
D3,L0,fc,0,2,0.013265306
D4,L0,fc,0,2,0.003061224
D5,L0,fc,0,2,0.003061224
D6,L0,fc,0,2,0.002040816
D7,L0,fc,0,2,0
D8,L0,fc,0,2,0.015306123
D9,L0,fc,0,2,0.013265306
D10,L0,fc,0,2,0.01122449
D1,L0,fc-cnn,0,2,0.97918731
D2,L0,fc-cnn,0,2,0.026759168
D3,L0,fc-cnn,0,2,0.057482656
D4,L0,fc-cnn,0,2,0.025768086
D5,L0,fc-cnn,0,2,0.009910802
D6,L0,fc-cnn,0,2,0.020812687
D7,L0,fc-cnn,0,2,0.03270565
D8,L0,fc-cnn,0,2,0.021803766
D9,L0,fc-cnn,0,2,0.03171457
D10,L0,fc-cnn,0,2,0.026759168
D1,L0,fc-cnn,123,2,0.990089178
D2,L0,fc-cnn,123,2,0.003964321
D3,L0,fc-cnn,123,2,0.009910802
D4,L0,fc-cnn,123,2,0.010901883
D5,L0,fc-cnn,123,2,0.009910802
D6,L0,fc-cnn,123,2,0.002973241
D7,L0,fc-cnn,123,2,0.015857285
D8,L0,fc-cnn,123,2,0.009910802
D9,L0,fc-cnn,123,2,0.011892963
D10,L0,fc-cnn,123,2,0.013875124
D1,L0,fc,250,2,0.985743403
D2,L0,fc,250,2,0.00101833
D3,L0,fc,250,2,0
D4,L0,fc,250,2,0
D5,L0,fc,250,2,0
D6,L0,fc,250,2,0
D7,L0,fc,250,2,0
D8,L0,fc,250,2,0
D9,L0,fc,250,2,0
D10,L0,fc,250,2,0
D1,L0,fc,0,2,0.989427328
D2,L0,fc,0,2,0.392070472
D3,L0,fc,0,2,0.347136557
D4,L0,fc,0,2,0.211453751
D5,L0,fc,0,2,0.212334797
D6,L0,fc,0,2,0.193832606
D7,L0,fc,0,2,0.23788546
D8,L0,fc,0,2,0.157709256
D9,L0,fc,0,2,0.093392074
D10,L0,fc,0,2,0.135682821
D1,L0,fc,150,2,0.988546252
D2,L0,fc,150,2,0.410572678
D3,L0,fc,150,2,0.359471351
D4,L0,fc,150,2,0.332158595
D5,L0,fc,150,2,0.295154184
D6,L0,fc,150,2,0.254625559
D7,L0,fc,150,2,0.21497798
D8,L0,fc,150,2,0.153303966
D9,L0,fc,150,2,0.23348017
D10,L0,fc,150,2,0.098678418
D1,L0,fc,550,2,0.982062757
D2,L0,fc,550,2,0.085201792
D3,L0,fc,550,2,0.053811658
D4,L0,fc,550,2,0.039237667
D5,L0,fc,550,2,0.05605381
D6,L0,fc,550,2,0.047085203
D7,L0,fc,550,2,0.039237667
D8,L0,fc,550,2,0.047085203
D9,L0,fc,550,2,0.029147983
D10,L0,fc,550,2,0.033632286
D1,L0,fc,456,2,0.994897962
D2,L0,fc,456,2,0.025510205
D3,L0,fc,456,2,0.017346939
D4,L0,fc,456,2,0.008163265
D5,L0,fc,456,2,0.015306123
D6,L0,fc,456,2,0.020408163
D7,L0,fc,456,2,0.009183673
D8,L0,fc,456,2,0.006122449
D9,L0,fc,456,2,0.054081634
D10,L0,fc,456,2,0.053061225
D1,L0,fc-cnn,0,2,0.984435797
D2,L0,fc-cnn,0,2,0.538910508
D3,L0,fc-cnn,0,2,0.342412442
D4,L0,fc-cnn,0,2,0.049610894
D5,L0,fc-cnn,0,2,0.08560311
D6,L0,fc-cnn,0,2,0.196498051
D7,L0,fc-cnn,0,2,0.212062255
D8,L0,fc-cnn,0,2,0.153696492
D9,L0,fc-cnn,0,2,0.177042797
D10,L0,fc-cnn,0,2,0.084630348
D1,L0,fc-cnn,150,2,0.990310073
D2,L0,fc-cnn,150,2,0.276162803
D3,L0,fc-cnn,150,2,0.093023255
D4,L0,fc-cnn,150,2,0.089147285
D5,L0,fc-cnn,150,2,0.079457365
D6,L0,fc-cnn,150,2,0.084302329
D7,L0,fc-cnn,150,2,0.031976745
D8,L0,fc-cnn,150,2,0.079457365
D9,L0,fc-cnn,150,2,0.073643409
D10,L0,fc-cnn,150,2,0.066860467
D1,L0,fc,250,2,0.99387753
D2,L0,fc,250,2,0.015306123
D3,L0,fc,250,2,0.002040816
D4,L0,fc,250,2,0.01632653
D5,L0,fc,250,2,0.005102041
D6,L0,fc,250,2,0.002040816
D7,L0,fc,250,2,0.036734693
D8,L0,fc,250,2,0.070408165
D9,L0,fc,250,2,0.157142863
D10,L0,fc,250,2,0.026530612
D1,L0,fc,50,2,0.966085255
D2,L0,fc,50,2,0.053294573
D3,L0,fc,50,2,0.032945737
D4,L0,fc,50,2,0.018410852
D5,L0,fc,50,2,0.017441861
D6,L0,fc,50,2,0.007751938
D7,L0,fc,50,2,0
D8,L0,fc,50,2,0
D9,L0,fc,50,2,0
D10,L0,fc,50,2,0.000968992
D1,L0,fc-cnn,150,2,0.989299595
D2,L0,fc-cnn,150,2,0.207198441
D3,L0,fc-cnn,150,2,0.130350187
D4,L0,fc-cnn,150,2,0.15272373
D5,L0,fc-cnn,150,2,0.138132289
D6,L0,fc-cnn,150,2,0.106031127
D7,L0,fc-cnn,150,2,0.024319066
D8,L0,fc-cnn,150,2,0.05544747
D9,L0,fc-cnn,150,2,0.035992216
D10,L0,fc-cnn,150,2,0.025291828
D1,L0,fc-cnn,250,2,0.989098132
D2,L0,fc-cnn,250,2,0.004955401
D3,L0,fc-cnn,250,2,0.020812687
D4,L0,fc-cnn,250,2,0.03666997
D5,L0,fc-cnn,250,2,0.022794846
D6,L0,fc-cnn,250,2,0.005946482
D7,L0,fc-cnn,250,2,0.004955401
D8,L0,fc-cnn,250,2,0.012884043
D9,L0,fc-cnn,250,2,0.007928642
D10,L0,fc-cnn,250,2,0.009910802
D1,L0,fc-cnn,350,2,0.98973304
D2,L0,fc-cnn,350,2,0.213552356
D3,L0,fc-cnn,350,2,0.086242303
D4,L0,fc-cnn,350,2,0.1036961
D5,L0,fc-cnn,350,2,0.133470222
D6,L0,fc-cnn,350,2,0.150924027
D7,L0,fc-cnn,350,2,0.040041067
D8,L0,fc-cnn,350,2,0.071868584
D9,L0,fc-cnn,350,2,0.035934292
D10,L0,fc-cnn,350,2,0.028747434
D1,L0,fc,123,2,0.980651736
D2,L0,fc,123,2,0.009164969
D3,L0,fc,123,2,0.00203666
D4,L0,fc,123,2,0.00101833
D5,L0,fc,123,2,0.00101833
D6,L0,fc,123,2,0.00101833
D7,L0,fc,123,2,0.00101833
D8,L0,fc,123,2,0.00101833
D9,L0,fc,123,2,0.00101833
D10,L0,fc,123,2,0
D1,L0,fc-cnn,456,2,0.972249746
D2,L0,fc-cnn,456,2,0.096134789
D3,L0,fc-cnn,456,2,0.068384536
D4,L0,fc-cnn,456,2,0.011892963
D5,L0,fc-cnn,456,2,0.003964321
D6,L0,fc-cnn,456,2,0.006937562
D7,L0,fc-cnn,456,2,0.03766105
D8,L0,fc-cnn,456,2,0.03666997
D9,L0,fc-cnn,456,2,0.004955401
D10,L0,fc-cnn,456,2,0.009910802
D1,L0,fc,789,2,0.970267594
D2,L0,fc,789,2,0
D3,L0,fc,789,2,0
D4,L0,fc,789,2,0
D5,L0,fc,789,2,0
D6,L0,fc,789,2,0
D7,L0,fc,789,2,0
D8,L0,fc,789,2,0
D9,L0,fc,789,2,0
D10,L0,fc,789,2,0
D1,L0,fc,0,2,0.973240852
D2,L0,fc,0,2,0
